customer_id,ages,genders,marital_status,no_of_childrens,education_Level,annual_income,number_of_accounts,total_credit_line
1484706,61,Male,0,4,1,77376.0,5,38688.0
5349232,68,Male,1,1,2,101088.0,3,30326.399999999998
8724454,32,Male,1,1,0,44512.0,3,13353.599999999999
4967388,63,Female,0,4,1,78208.0,5,39104.0
3277091,75,Female,0,3,1,83200.0,4,33280.0
9535863,49,Male,0,2,2,93184.0,3,27955.199999999997
2310204,21,Male,1,0,1,60736.0,2,12147.2
4187458,77,Male,1,2,0,63232.0,4,25292.8
5388511,44,Male,1,1,0,49504.0,3,14851.199999999999
9386620,41,Female,1,1,1,69056.0,3,20716.800000000003
6911143,26,Female,1,3,1,62816.0,5,31408.0
9236019,61,Male,1,4,1,77376.0,6,46425.600000000006
8165649,28,Male,1,2,2,84448.0,4,33779.2
7167231,76,Male,1,1,1,83616.0,3,25084.800000000003
5829915,72,Female,0,2,1,81952.0,3,24585.600000000002
6187342,26,Male,1,0,2,83616.0,2,16723.2
2131149,54,Female,0,4,1,74464.0,5,37232.0
2324744,37,Male,1,0,3,108992.0,2,21798.4
2786757,51,Male,1,1,2,94016.0,3,28204.800000000003
9788374,79,Female,0,3,1,84864.0,4,33945.6
5948191,69,Female,0,2,1,80704.0,3,24211.199999999997
3302687,20,Male,1,3,1,60320.0,5,30160.0
9981260,78,Female,1,2,0,63648.0,4,25459.2
3896965,39,Male,1,1,2,89024.0,3,26707.199999999997
6923749,79,Male,1,1,1,84864.0,3,25459.199999999997
2622654,46,Male,0,3,0,50336.0,4,20134.4
7599336,51,Female,0,4,2,94016.0,5,47008.0
3691117,39,Male,1,0,2,89024.0,2,17804.8
3291032,50,Female,1,1,2,93600.0,3,28080.0
5822946,45,Male,1,1,1,70720.0,3,21216.0
2563586,61,Female,1,0,2,98176.0,2,19635.2
4539002,80,Female,1,1,1,85280.0,3,25584.0
6026613,65,Female,0,3,3,120640.0,4,48256.0
5590009,79,Female,0,1,0,64064.0,2,12812.8
9926351,56,Female,0,2,1,75296.0,3,22588.800000000003
3792037,52,Male,0,3,1,73632.0,4,29452.8
2867606,61,Female,1,3,2,98176.0,5,49088.0
4074627,31,Male,1,3,1,64896.0,5,32448.0
3163469,76,Female,1,2,1,83616.0,4,33446.4
6748238,72,Male,1,4,1,81952.0,6,49171.200000000004
5279689,54,Female,1,2,1,74464.0,4,29785.6
1116427,71,Male,1,3,3,123136.0,5,61568.0
6347349,34,Female,1,0,2,86944.0,2,17388.8
1083287,79,Female,1,3,1,84864.0,5,42432.0
4088704,42,Male,1,1,0,48672.0,3,14601.599999999999
6526381,67,Male,1,3,2,100672.0,5,50336.0
3209993,49,Male,1,3,1,72384.0,5,36192.0
6611793,67,Male,0,4,1,79872.0,5,39936.0
3567625,66,Female,0,1,1,79456.0,2,15891.2
2839506,23,Female,1,1,1,61568.0,3,18470.4
2378207,28,Male,1,1,1,63648.0,3,19094.4
8645326,25,Female,1,1,1,62400.0,3,18720.0
7534980,44,Female,1,2,0,49504.0,4,19801.6
4812014,39,Male,1,0,1,68224.0,2,13644.8
7146254,38,Female,1,0,1,67808.0,2,13561.6
6856673,65,Male,0,0,0,58240.0,1,5824.0
6151850,56,Male,0,3,2,96096.0,4,38438.4
5087344,58,Female,1,3,1,76128.0,5,38064.0
6720287,31,Male,1,0,1,64896.0,2,12979.2
4025602,28,Female,1,0,3,105248.0,2,21049.6
2255969,78,Female,0,3,2,105248.0,4,42099.2
4733519,66,Female,0,1,2,100256.0,2,20051.2
7758769,62,Male,1,1,2,98592.0,3,29577.600000000002
7222184,64,Female,0,3,1,78624.0,4,31449.6
4641894,28,Female,0,1,2,84448.0,2,16889.6
3593083,42,Female,0,1,1,69472.0,2,13894.4
7551310,26,Male,0,1,1,62816.0,2,12563.2
2547932,23,Male,1,1,2,82368.0,3,24710.399999999998
4534368,65,Male,0,3,1,79040.0,4,31616.0
6173564,37,Male,1,0,1,67392.0,2,13478.4
9652328,41,Male,1,1,1,69056.0,3,20716.800000000003
4799494,43,Female,0,2,0,49088.0,3,14726.400000000001
9053658,49,Female,1,1,3,113984.0,3,34195.2
9675040,66,Male,1,0,0,58656.0,2,11731.2
2307055,72,Female,0,4,0,61152.0,5,30576.0
9328843,48,Female,1,1,0,51168.0,3,15350.400000000001
5054144,38,Male,1,2,0,47008.0,4,18803.2
4908926,56,Male,0,2,2,96096.0,3,28828.800000000003
7701249,38,Male,0,1,1,67808.0,2,13561.6
7004842,27,Female,1,0,2,84032.0,2,16806.4
1051093,41,Male,1,2,1,69056.0,4,27622.4
7784825,41,Male,1,4,3,110656.0,6,66393.6
6847703,28,Female,1,2,1,63648.0,4,25459.2
9093324,54,Male,1,0,1,74464.0,2,14892.8
3802057,70,Female,1,1,2,101920.0,3,30576.0
6987289,77,Female,1,2,1,84032.0,4,33612.8
3886545,67,Male,0,3,1,79872.0,4,31948.8
5718183,72,Female,1,0,1,81952.0,2,16390.4
1308007,74,Female,0,2,2,103584.0,3,31075.199999999997
3429786,62,Female,1,1,3,119392.0,3,35817.600000000006
4568826,28,Female,1,2,1,63648.0,4,25459.2
9948081,41,Male,1,4,1,69056.0,6,41433.600000000006
4909757,71,Female,1,1,2,102336.0,3,30700.800000000003
7984890,34,Male,0,0,2,86944.0,1,8694.4
9258094,67,Female,1,2,1,79872.0,4,31948.8
6951635,56,Female,1,2,3,116896.0,4,46758.4
8566283,30,Female,1,0,1,64480.0,2,12896.0
3991743,31,Male,1,2,2,85696.0,4,34278.4
2969844,50,Female,0,3,1,72800.0,4,29120.0
2733139,77,Male,0,3,1,84032.0,4,33612.8
8950795,62,Female,0,2,2,98592.0,3,29577.600000000002
4295231,51,Female,1,2,0,52416.0,4,20966.4
3123219,39,Male,1,2,1,68224.0,4,27289.6
2338667,22,Male,1,1,2,81952.0,3,24585.600000000002
9914112,39,Female,1,3,1,68224.0,5,34112.0
2735126,52,Female,1,1,1,73632.0,3,22089.6
4434370,44,Female,1,3,0,49504.0,5,24752.0
8997908,69,Male,0,3,2,101504.0,4,40601.6
8199377,60,Female,1,3,1,76960.0,5,38480.0
9481614,35,Female,0,0,1,66560.0,1,6656.0
3668963,75,Female,1,2,2,104000.0,4,41600.0
8858283,29,Male,0,2,1,64064.0,3,19219.199999999997
9394598,58,Male,1,2,2,96928.0,4,38771.2
8289329,77,Male,1,3,1,84032.0,5,42016.0
3510911,68,Male,0,2,2,101088.0,3,30326.399999999998
1746660,52,Female,0,2,1,73632.0,3,22089.6
6206853,60,Male,1,3,1,76960.0,5,38480.0
5306741,74,Male,0,3,1,82784.0,4,33113.6
6591890,71,Female,1,3,2,102336.0,5,51168.0
7972664,27,Male,1,0,1,63232.0,2,12646.4
8884151,75,Male,0,1,1,83200.0,2,16640.0
4260724,45,Male,0,2,1,70720.0,3,21216.0
5543413,67,Female,1,0,0,59072.0,2,11814.4
4209147,42,Female,1,3,0,48672.0,5,24336.0
6480879,38,Male,1,0,1,67808.0,2,13561.6
7037341,73,Female,0,2,3,123968.0,3,37190.399999999994
3181393,46,Male,0,2,2,91936.0,3,27580.800000000003
2369863,28,Male,1,1,2,84448.0,3,25334.399999999998
9536217,22,Male,1,1,1,61152.0,3,18345.6
2305940,64,Female,1,1,0,57824.0,3,17347.199999999997
4278298,25,Male,0,2,0,41600.0,3,12480.0
9916941,28,Male,0,1,0,42848.0,2,8569.6
2231629,52,Male,0,1,3,115232.0,2,23046.4
8824260,48,Male,1,1,1,71968.0,3,21590.4
7600675,66,Male,1,4,2,100256.0,6,60153.600000000006
9601983,37,Female,1,0,2,88192.0,2,17638.4
1371680,21,Male,0,1,3,102336.0,2,20467.2
6058837,35,Male,1,1,1,66560.0,3,19968.0
8047866,31,Female,1,2,3,106496.0,4,42598.4
3958818,70,Female,0,1,1,81120.0,2,16224.0
4218663,60,Male,1,3,0,56160.0,5,28080.0
4638959,46,Male,0,2,1,71136.0,3,21340.800000000003
3846822,43,Male,0,1,1,69888.0,2,13977.6
5546235,23,Male,1,3,1,61568.0,5,30784.0
5524689,76,Female,0,1,1,83616.0,2,16723.2
8687883,55,Male,1,1,1,74880.0,3,22464.0
2775891,66,Male,1,3,3,121056.0,5,60528.0
5554002,74,Male,0,1,1,82784.0,2,16556.8
6372644,39,Male,0,2,1,68224.0,3,20467.199999999997
9946203,62,Female,1,1,2,98592.0,3,29577.600000000002
6993740,26,Male,1,0,0,42016.0,2,8403.2
1229603,27,Male,0,0,1,63232.0,1,6323.2
4721475,79,Female,0,3,0,64064.0,4,25625.6
2434374,72,Male,0,3,1,81952.0,4,32780.8
6853143,72,Male,1,2,1,81952.0,4,32780.8
4285983,37,Female,1,2,2,88192.0,4,35276.8
2983466,68,Female,0,3,2,101088.0,4,40435.2
8055723,53,Female,1,2,1,74048.0,4,29619.2
1530764,53,Male,1,3,1,74048.0,5,37024.0
1401239,37,Female,0,2,1,67392.0,3,20217.6
5169817,25,Female,1,1,1,62400.0,3,18720.0
8921205,75,Female,1,2,2,104000.0,4,41600.0
7658434,28,Female,1,2,2,84448.0,4,33779.2
1799741,49,Male,1,2,0,51584.0,4,20633.6
4550389,30,Female,1,2,1,64480.0,4,25792.0
4145908,63,Male,1,2,1,78208.0,4,31283.2
8189190,50,Female,0,2,2,93600.0,3,28080.0
4373788,39,Male,0,1,1,68224.0,2,13644.8
8995057,76,Female,0,0,3,125216.0,1,12521.6
3335622,43,Female,0,2,0,49088.0,3,14726.400000000001
9081681,63,Male,0,4,1,78208.0,5,39104.0
9244054,37,Male,1,0,2,88192.0,2,17638.4
4215210,22,Male,0,3,2,81952.0,4,32780.8
2949960,40,Female,1,1,1,68640.0,3,20592.0
1980749,48,Male,1,3,2,92768.0,5,46384.0
3242208,69,Female,1,4,3,122304.0,6,73382.4
3050478,36,Female,1,1,1,66976.0,3,20092.800000000003
6752053,40,Male,1,2,1,68640.0,4,27456.0
1156758,47,Female,1,3,1,71552.0,5,35776.0
3832993,27,Male,0,1,1,63232.0,2,12646.4
1626395,32,Male,1,3,2,86112.0,5,43056.0
2239788,26,Female,0,1,1,62816.0,2,12563.2
1197468,51,Male,1,2,3,114816.0,4,45926.4
1750010,65,Male,0,2,2,99840.0,3,29952.0
1780039,71,Male,0,2,2,102336.0,3,30700.800000000003
6312877,21,Male,1,1,2,81536.0,3,24460.800000000003
1283163,54,Male,1,2,1,74464.0,4,29785.6
7148978,43,Female,0,1,1,69888.0,2,13977.6
9450378,58,Female,1,2,1,76128.0,4,30451.2
6659690,53,Female,1,3,1,74048.0,5,37024.0
4330365,45,Male,0,3,0,49920.0,4,19968.0
2789846,37,Female,0,3,1,67392.0,4,26956.8
1107973,30,Female,0,1,1,64480.0,2,12896.0
3387097,70,Male,1,0,2,101920.0,2,20384.0
7693798,54,Female,0,3,1,74464.0,4,29785.6
1907476,34,Male,0,3,2,86944.0,4,34777.6
9159107,80,Female,0,2,0,64480.0,3,19344.0
9282916,78,Female,1,4,1,84448.0,6,50668.799999999996
5501369,66,Female,0,3,1,79456.0,4,31782.4
5352285,58,Female,0,1,2,96928.0,2,19385.6
9290403,66,Female,0,1,1,79456.0,2,15891.2
8106633,75,Female,0,1,1,83200.0,2,16640.0
6118804,62,Male,0,3,1,77792.0,4,31116.8
5193520,73,Male,1,1,2,103168.0,3,30950.399999999998
5658856,50,Male,0,3,1,72800.0,4,29120.0
2443598,34,Male,0,0,3,107744.0,1,10774.4
1565710,53,Female,1,1,1,74048.0,3,22214.4
2651520,63,Male,1,1,1,78208.0,3,23462.4
6387056,27,Male,1,0,2,84032.0,2,16806.4
3249261,20,Male,0,3,1,60320.0,4,24128.0
4974957,26,Male,1,0,1,62816.0,2,12563.2
8141544,39,Female,1,0,1,68224.0,2,13644.8
7023580,22,Female,1,1,1,61152.0,3,18345.6
4609931,39,Female,1,1,1,68224.0,3,20467.199999999997
2261266,31,Male,1,0,1,64896.0,2,12979.2
3846624,30,Female,0,1,1,64480.0,2,12896.0
3640178,72,Female,1,3,1,81952.0,5,40976.0
1667702,64,Male,0,2,1,78624.0,3,23587.199999999997
7753287,65,Male,1,0,0,58240.0,2,11648.0
3358494,70,Female,1,1,3,122720.0,3,36816.0
9530498,77,Female,1,4,1,84032.0,6,50419.200000000004
9953642,77,Female,1,0,1,84032.0,2,16806.4
3363636,79,Female,1,2,2,105664.0,4,42265.6
7006073,64,Male,1,2,2,99424.0,4,39769.6
3468194,36,Male,0,1,2,87776.0,2,17555.2
8176254,27,Female,1,0,2,84032.0,2,16806.4
4500430,35,Female,0,0,0,45760.0,1,4576.0
7550227,70,Female,1,3,0,60320.0,5,30160.0
4459586,72,Male,1,1,1,81952.0,3,24585.600000000002
8638059,31,Female,0,3,0,44096.0,4,17638.4
7557464,79,Female,1,1,1,84864.0,3,25459.199999999997
3502676,68,Female,0,1,3,121888.0,2,24377.6
8811148,41,Female,0,2,1,69056.0,3,20716.800000000003
7106153,74,Female,1,0,0,61984.0,2,12396.8
4371222,39,Female,0,1,1,68224.0,2,13644.8
1725719,56,Male,0,1,1,75296.0,2,15059.2
7091863,72,Male,1,2,3,123552.0,4,49420.8
6855712,36,Female,0,1,0,46176.0,2,9235.2
3120644,33,Female,1,1,2,86528.0,3,25958.399999999998
4100169,22,Female,0,1,1,61152.0,2,12230.4
7152730,36,Male,1,3,1,66976.0,5,33488.0
1906155,27,Female,0,1,1,63232.0,2,12646.4
2381186,58,Female,0,2,3,117728.0,3,35318.399999999994
1331154,24,Female,1,2,2,82784.0,4,33113.6
5121494,21,Female,1,0,1,60736.0,2,12147.2
3066126,71,Male,1,4,1,81536.0,6,48921.600000000006
9267638,27,Male,1,0,1,63232.0,2,12646.4
7106353,75,Male,1,3,1,83200.0,5,41600.0
2404066,61,Female,0,4,1,77376.0,5,38688.0
6332221,59,Male,1,1,1,76544.0,3,22963.199999999997
3119693,51,Male,1,2,2,94016.0,4,37606.4
7653753,76,Female,0,1,3,125216.0,2,25043.2
7018522,24,Female,1,1,3,103584.0,3,31075.199999999997
2010693,62,Female,1,2,3,119392.0,4,47756.8
8424576,74,Female,1,0,1,82784.0,2,16556.8
3351141,56,Female,0,2,3,116896.0,3,35068.8
3487770,40,Male,0,3,1,68640.0,4,27456.0
3398741,73,Male,0,0,1,82368.0,1,8236.8
2309360,51,Male,1,0,1,73216.0,2,14643.2
2706566,59,Female,1,3,1,76544.0,5,38272.0
1998115,57,Male,0,1,2,96512.0,2,19302.4
3676453,79,Male,0,2,1,84864.0,3,25459.199999999997
9172236,26,Male,1,1,1,62816.0,3,18844.800000000003
6342077,68,Male,1,3,0,59488.0,5,29744.0
2251115,47,Female,1,1,1,71552.0,3,21465.6
7801481,43,Male,0,2,1,69888.0,3,20966.4
8000116,52,Male,1,2,1,73632.0,4,29452.8
6703508,68,Female,0,2,2,101088.0,3,30326.399999999998
7794565,28,Female,1,3,3,105248.0,5,52624.0
9726085,69,Female,1,1,3,122304.0,3,36691.2
2935681,76,Male,1,2,2,104416.0,4,41766.4
8827582,38,Male,0,1,1,67808.0,2,13561.6
5620807,50,Male,1,4,1,72800.0,6,43680.0
7318851,75,Male,1,3,1,83200.0,5,41600.0
7615732,38,Male,1,2,2,88608.0,4,35443.2
3311887,74,Female,0,3,1,82784.0,4,33113.6
4104824,68,Male,0,3,1,80288.0,4,32115.2
8753298,53,Male,1,2,2,94848.0,4,37939.2
3493201,76,Male,1,4,1,83616.0,6,50169.600000000006
7648626,79,Female,0,1,0,64064.0,2,12812.8
3766725,67,Male,1,2,0,59072.0,4,23628.8
9481063,59,Male,1,1,1,76544.0,3,22963.199999999997
1175433,67,Male,1,2,1,79872.0,4,31948.8
2023680,52,Male,1,1,1,73632.0,3,22089.6
6151796,74,Female,1,3,0,61984.0,5,30992.0
8786083,36,Female,1,0,2,87776.0,2,17555.2
2392738,69,Female,0,2,0,59904.0,3,17971.199999999997
7746528,39,Male,0,2,1,68224.0,3,20467.199999999997
7965057,59,Male,1,4,2,97344.0,6,58406.399999999994
9565636,77,Female,1,3,2,104832.0,5,52416.0
4986431,24,Female,0,2,2,82784.0,3,24835.199999999997
1173184,75,Male,1,4,0,62400.0,6,37440.0
9449157,64,Male,0,1,0,57824.0,2,11564.8
4798784,75,Male,0,2,2,104000.0,3,31200.0
1502783,37,Female,1,2,2,88192.0,4,35276.8
5787364,69,Male,0,3,3,122304.0,4,48921.6
4798742,61,Male,1,4,1,77376.0,6,46425.600000000006
7232036,64,Male,1,2,2,99424.0,4,39769.6
1935078,70,Female,1,1,2,101920.0,3,30576.0
3124901,71,Male,1,4,1,81536.0,6,48921.600000000006
1213333,38,Male,1,2,2,88608.0,4,35443.2
1286243,67,Female,1,3,1,79872.0,5,39936.0
6706508,66,Female,1,1,1,79456.0,3,23836.800000000003
5042235,32,Male,1,1,2,86112.0,3,25833.600000000002
9146053,27,Male,0,2,2,84032.0,3,25209.600000000002
2223422,47,Female,1,0,3,113152.0,2,22630.4
7261783,21,Female,1,2,2,81536.0,4,32614.4
5350738,61,Male,0,2,2,98176.0,3,29452.800000000003
6738626,34,Male,1,0,3,107744.0,2,21548.8
5779217,43,Male,1,4,1,69888.0,6,41932.8
2114364,48,Male,1,3,2,92768.0,5,46384.0
5290207,40,Male,0,0,1,68640.0,1,6864.0
7325112,78,Male,0,0,3,126048.0,1,12604.8
2276073,40,Female,0,0,3,110240.0,1,11024.0
2214192,53,Male,1,2,2,94848.0,4,37939.2
3375610,30,Male,1,0,2,85280.0,2,17056.0
4081906,78,Female,1,4,2,105248.0,6,63148.799999999996
7471716,21,Female,1,0,2,81536.0,2,16307.2
8698821,63,Female,1,2,2,99008.0,4,39603.2
4981227,72,Female,1,0,2,102752.0,2,20550.4
5750642,35,Female,1,3,3,108160.0,5,54080.0
1469445,49,Male,1,2,1,72384.0,4,28953.6
7730016,24,Female,0,0,1,61984.0,1,6198.4
6219915,63,Female,0,3,0,57408.0,4,22963.2
6902169,51,Female,0,1,2,94016.0,2,18803.2
6200611,80,Female,0,0,3,126880.0,1,12688.0
1496313,25,Female,0,0,1,62400.0,1,6240.0
6406298,29,Female,1,0,3,105664.0,2,21132.8
3705611,32,Male,0,1,2,86112.0,2,17222.4
3276023,28,Female,0,0,2,84448.0,1,8444.8
5195160,72,Female,1,1,2,102752.0,3,30825.600000000002
6944795,42,Female,1,4,0,48672.0,6,29203.199999999997
4242418,63,Female,1,1,1,78208.0,3,23462.4
1367213,72,Female,1,0,1,81952.0,2,16390.4
8797665,48,Female,0,4,3,113568.0,5,56784.0
9079323,72,Male,0,2,2,102752.0,3,30825.600000000002
6392770,29,Female,0,1,1,64064.0,2,12812.8
4058088,76,Male,0,2,1,83616.0,3,25084.800000000003
8843613,21,Male,0,0,1,60736.0,1,6073.6
9410167,66,Female,0,3,0,58656.0,4,23462.4
5204009,21,Male,1,0,0,39936.0,2,7987.2
2105220,71,Female,0,3,1,81536.0,4,32614.4
8381517,57,Male,1,0,0,54912.0,2,10982.4
2893141,30,Male,1,0,2,85280.0,2,17056.0
2015145,56,Male,1,2,2,96096.0,4,38438.4
6703407,66,Male,1,3,1,79456.0,5,39728.0
9709277,30,Female,0,0,2,85280.0,1,8528.0
9056058,44,Female,0,3,2,91104.0,4,36441.6
7644292,46,Male,1,1,1,71136.0,3,21340.800000000003
6855831,53,Male,1,3,0,53248.0,5,26624.0
8540811,65,Female,0,2,1,79040.0,3,23712.0
3183714,22,Female,1,1,0,40352.0,3,12105.599999999999
3083368,70,Male,0,2,3,122720.0,3,36816.0
2739712,74,Female,0,3,1,82784.0,4,33113.6
7285310,23,Male,0,1,1,61568.0,2,12313.6
7405039,23,Male,1,1,1,61568.0,3,18470.4
9870074,49,Male,1,3,1,72384.0,5,36192.0
2721648,58,Female,1,2,1,76128.0,4,30451.2
8435706,54,Male,0,1,1,74464.0,2,14892.8
7205981,24,Female,1,0,2,82784.0,2,16556.8
2942203,38,Female,0,1,2,88608.0,2,17721.6
8435752,73,Male,1,2,2,103168.0,4,41267.2
5598750,71,Female,0,0,1,81536.0,1,8153.6
6342805,46,Female,0,1,3,112736.0,2,22547.2
6034912,38,Male,1,0,1,67808.0,2,13561.6
3901359,77,Male,0,1,2,104832.0,2,20966.4
8027998,29,Female,1,2,2,84864.0,4,33945.6
7296662,38,Male,0,1,1,67808.0,2,13561.6
2540871,60,Female,1,1,0,56160.0,3,16848.0
5100968,75,Male,1,2,1,83200.0,4,33280.0
2761678,40,Female,0,0,1,68640.0,1,6864.0
1992985,42,Male,1,1,2,90272.0,3,27081.600000000002
3138802,41,Female,0,3,2,89856.0,4,35942.4
9477351,56,Male,0,2,3,116896.0,3,35068.8
8784391,79,Female,1,2,2,105664.0,4,42265.6
9862879,28,Male,1,1,2,84448.0,3,25334.399999999998
7463793,73,Male,0,3,1,82368.0,4,32947.2
2528441,49,Male,1,2,0,51584.0,4,20633.6
4284254,58,Male,1,2,1,76128.0,4,30451.2
8344051,34,Female,0,1,1,66144.0,2,13228.8
9175684,49,Male,0,1,1,72384.0,2,14476.8
4163008,33,Male,1,3,1,65728.0,5,32864.0
7825608,23,Female,1,0,1,61568.0,2,12313.6
8114968,27,Female,0,0,1,63232.0,1,6323.2
6333877,53,Male,1,1,1,74048.0,3,22214.4
9375558,37,Female,1,1,1,67392.0,3,20217.6
4550064,76,Female,1,3,2,104416.0,5,52208.0
9130216,20,Female,1,0,1,60320.0,2,12064.0
7991401,34,Male,0,1,2,86944.0,2,17388.8
7481541,35,Male,1,0,2,87360.0,2,17472.0
1530109,51,Female,1,2,0,52416.0,4,20966.4
4063837,54,Female,1,1,1,74464.0,3,22339.199999999997
4315938,69,Male,1,3,2,101504.0,5,50752.0
5482300,70,Male,0,2,1,81120.0,3,24336.0
5896018,47,Female,1,4,2,92352.0,6,55411.200000000004
1926284,32,Female,1,0,1,65312.0,2,13062.4
9484678,41,Male,1,1,2,89856.0,3,26956.800000000003
5278269,37,Female,0,0,2,88192.0,1,8819.2
8912732,67,Female,0,2,1,79872.0,3,23961.6
9354071,25,Male,1,2,1,62400.0,4,24960.0
5635762,30,Female,0,1,2,85280.0,2,17056.0
4602179,42,Male,0,1,1,69472.0,2,13894.4
4923562,38,Male,0,0,1,67808.0,1,6780.8
5518268,76,Male,1,1,0,62816.0,3,18844.800000000003
8836447,33,Male,1,3,1,65728.0,5,32864.0
4713478,33,Male,0,2,1,65728.0,3,19718.4
5658379,38,Female,1,0,1,67808.0,2,13561.6
1676165,75,Female,1,1,2,104000.0,3,31200.0
6283001,26,Male,1,2,1,62816.0,4,25126.4
2764569,52,Female,1,0,0,52832.0,2,10566.4
2983260,54,Male,1,4,1,74464.0,6,44678.399999999994
8581208,77,Male,1,1,1,84032.0,3,25209.600000000002
8222911,51,Male,1,0,1,73216.0,2,14643.2
5046510,62,Male,0,1,2,98592.0,2,19718.4
8299821,26,Female,1,0,1,62816.0,2,12563.2
3949810,26,Male,0,3,1,62816.0,4,25126.4
1435929,49,Female,1,2,1,72384.0,4,28953.6
6028684,67,Female,1,1,3,121472.0,3,36441.600000000006
8279060,42,Female,0,1,1,69472.0,2,13894.4
8313924,80,Male,1,2,1,85280.0,4,34112.0
2657574,30,Male,0,1,1,64480.0,2,12896.0
1235689,58,Male,0,1,1,76128.0,2,15225.6
6885437,52,Male,0,3,1,73632.0,4,29452.8
5765974,21,Female,1,3,0,39936.0,5,19968.0
6141147,59,Male,1,0,1,76544.0,2,15308.8
4376403,27,Male,0,0,0,42432.0,1,4243.2
5566797,39,Female,1,2,2,89024.0,4,35609.6
8822461,68,Male,0,3,1,80288.0,4,32115.2
3503536,48,Male,0,3,1,71968.0,4,28787.2
5191981,31,Male,1,3,1,64896.0,5,32448.0
5468737,50,Male,0,1,1,72800.0,2,14560.0
6234852,76,Male,1,2,1,83616.0,4,33446.4
7810585,20,Male,1,1,1,60320.0,3,18096.0
4302728,56,Female,1,2,2,96096.0,4,38438.4
1005535,39,Male,1,0,3,109824.0,2,21964.8
6304439,51,Male,1,0,2,94016.0,2,18803.2
2873844,42,Male,1,2,2,90272.0,4,36108.8
1720496,67,Female,1,2,0,59072.0,4,23628.8
8283417,22,Male,1,1,1,61152.0,3,18345.6
7132773,52,Female,0,2,1,73632.0,3,22089.6
9903894,45,Female,1,2,1,70720.0,4,28288.0
2706654,41,Male,1,1,1,69056.0,3,20716.800000000003
3267348,54,Male,0,1,1,74464.0,2,14892.8
6475106,25,Male,1,0,2,83200.0,2,16640.0
5453875,52,Male,1,1,2,94432.0,3,28329.600000000002
6031693,23,Female,0,3,3,103168.0,4,41267.2
8849373,66,Female,0,1,3,121056.0,2,24211.2
6680322,43,Male,0,0,0,49088.0,1,4908.8
1428897,55,Male,0,1,3,116480.0,2,23296.0
1918527,37,Male,1,2,1,67392.0,4,26956.8
1390224,77,Male,0,0,2,104832.0,1,10483.2
3218814,54,Female,0,1,2,95264.0,2,19052.8
8831292,36,Female,1,1,1,66976.0,3,20092.800000000003
3791951,27,Male,1,0,1,63232.0,2,12646.4
3112670,54,Male,0,0,1,74464.0,1,7446.4
6254847,59,Male,1,3,1,76544.0,5,38272.0
2573008,22,Male,1,3,1,61152.0,5,30576.0
1056383,73,Male,1,1,2,103168.0,3,30950.399999999998
8787646,56,Male,1,2,2,96096.0,4,38438.4
3144119,33,Female,0,0,2,86528.0,1,8652.8
9072168,42,Female,1,2,3,111072.0,4,44428.8
1394267,41,Male,1,1,1,69056.0,3,20716.800000000003
5998470,69,Female,1,2,2,101504.0,4,40601.6
9006432,39,Male,0,0,1,68224.0,1,6822.4
3240879,45,Female,1,0,3,112320.0,2,22464.0
5014555,21,Female,1,3,2,81536.0,5,40768.0
3331219,23,Male,1,0,1,61568.0,2,12313.6
9392705,44,Female,0,2,3,111904.0,3,33571.2
8523294,63,Male,1,1,1,78208.0,3,23462.4
8049424,45,Female,0,2,1,70720.0,3,21216.0
3840369,26,Female,0,0,2,83616.0,1,8361.6
4499220,34,Male,1,0,0,45344.0,2,9068.8
8552429,43,Female,1,2,1,69888.0,4,27955.2
4800858,39,Male,1,0,1,68224.0,2,13644.8
1991017,62,Male,0,2,2,98592.0,3,29577.600000000002
3826475,32,Female,1,1,3,106912.0,3,32073.600000000002
5824948,24,Male,1,2,1,61984.0,4,24793.6
4238904,35,Male,1,0,1,66560.0,2,13312.0
3867317,31,Female,1,1,1,64896.0,3,19468.800000000003
9730326,35,Female,0,0,2,87360.0,1,8736.0
6527239,73,Male,1,4,0,61568.0,6,36940.8
7940628,22,Female,1,0,1,61152.0,2,12230.4
6704053,56,Female,0,2,1,75296.0,3,22588.800000000003
4928443,54,Female,0,4,1,74464.0,5,37232.0
7061472,30,Male,1,0,2,85280.0,2,17056.0
7743052,60,Female,1,4,2,97760.0,6,58656.0
3900606,25,Male,0,2,3,104000.0,3,31200.0
5129320,68,Female,1,4,0,59488.0,6,35692.8
5052696,39,Male,1,0,3,109824.0,2,21964.8
8926861,79,Male,1,2,0,64064.0,4,25625.6
3250521,27,Female,1,2,2,84032.0,4,33612.8
2962189,58,Male,1,3,1,76128.0,5,38064.0
6606346,63,Female,1,3,2,99008.0,5,49504.0
9369659,30,Male,0,1,1,64480.0,2,12896.0
1733353,70,Female,1,3,1,81120.0,5,40560.0
9896656,39,Male,1,0,2,89024.0,2,17804.8
9598591,54,Female,0,3,0,53664.0,4,21465.6
8487564,28,Female,0,3,2,84448.0,4,33779.2
4719470,75,Female,0,0,1,83200.0,1,8320.0
3924656,75,Male,0,2,2,104000.0,3,31200.0
7557123,25,Female,1,0,1,62400.0,2,12480.0
4157314,24,Male,0,1,2,82784.0,2,16556.8
3769638,80,Male,1,3,1,85280.0,5,42640.0
2241776,33,Male,0,0,1,65728.0,1,6572.8
9881964,24,Male,0,1,1,61984.0,2,12396.8
3226082,65,Female,1,1,1,79040.0,3,23712.0
